county,age_cat,sex,race7,pop
Del Norte County,18-44,FEMALE,4,13
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,12
Del Norte County,18-44,FEMALE,7,32
Del Norte County,18-44,FEMALE,1,121
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,17
Del Norte County,18-44,FEMALE,4,11
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,11
Del Norte County,18-44,FEMALE,7,32
Del Norte County,18-44,FEMALE,1,90
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,7
Del Norte County,18-44,FEMALE,4,8
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,11
Del Norte County,18-44,FEMALE,7,24
Del Norte County,18-44,FEMALE,1,79
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,19
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,8
Del Norte County,18-44,FEMALE,7,24
Del Norte County,18-44,FEMALE,1,111
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,12
Del Norte County,18-44,FEMALE,4,13
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,9
Del Norte County,18-44,FEMALE,7,34
Del Norte County,18-44,FEMALE,1,105
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,12
Del Norte County,18-44,FEMALE,4,14
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,14
Del Norte County,18-44,FEMALE,7,26
Del Norte County,18-44,FEMALE,1,89
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,11
Del Norte County,18-44,FEMALE,4,4
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,5
Del Norte County,18-44,FEMALE,7,21
Del Norte County,18-44,FEMALE,1,72
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,10
Del Norte County,18-44,FEMALE,4,6
Del Norte County,18-44,FEMALE,5,1
Del Norte County,18-44,FEMALE,6,9
Del Norte County,18-44,FEMALE,7,20
Del Norte County,18-44,FEMALE,1,73
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,10
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,5
Del Norte County,18-44,FEMALE,7,28
Del Norte County,18-44,FEMALE,1,74
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,13
Del Norte County,18-44,FEMALE,4,9
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,4
Del Norte County,18-44,FEMALE,7,19
Del Norte County,18-44,FEMALE,1,72
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,9
Del Norte County,18-44,FEMALE,4,2
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,7
Del Norte County,18-44,FEMALE,7,17
Del Norte County,18-44,FEMALE,1,81
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,12
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,4
Del Norte County,18-44,FEMALE,7,17
Del Norte County,18-44,FEMALE,1,67
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,10
Del Norte County,18-44,FEMALE,4,8
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,0
Del Norte County,18-44,FEMALE,7,14
Del Norte County,18-44,FEMALE,1,88
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,17
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,7
Del Norte County,18-44,FEMALE,7,24
Del Norte County,18-44,FEMALE,1,72
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,7
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,3
Del Norte County,18-44,FEMALE,7,19
Del Norte County,18-44,FEMALE,1,75
Del Norte County,18-44,FEMALE,2,2
Del Norte County,18-44,FEMALE,3,15
Del Norte County,18-44,FEMALE,4,3
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,4
Del Norte County,18-44,FEMALE,7,16
Del Norte County,18-44,FEMALE,1,90
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,9
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,3
Del Norte County,18-44,FEMALE,7,23
Del Norte County,18-44,FEMALE,1,96
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,15
Del Norte County,18-44,FEMALE,4,3
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,2
Del Norte County,18-44,FEMALE,7,14
Del Norte County,18-44,FEMALE,1,112
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,12
Del Norte County,18-44,FEMALE,4,2
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,6
Del Norte County,18-44,FEMALE,7,19
Del Norte County,18-44,FEMALE,1,80
Del Norte County,18-44,FEMALE,2,0
Del Norte County,18-44,FEMALE,3,11
Del Norte County,18-44,FEMALE,4,4
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,2
Del Norte County,18-44,FEMALE,7,21
Del Norte County,18-44,FEMALE,1,85
Del Norte County,18-44,FEMALE,2,1
Del Norte County,18-44,FEMALE,3,11
Del Norte County,18-44,FEMALE,4,5
Del Norte County,18-44,FEMALE,5,0
Del Norte County,18-44,FEMALE,6,1
Del Norte County,18-44,FEMALE,7,7
Del Norte County,45-64,FEMALE,1,80
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,6
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,8
Del Norte County,45-64,FEMALE,7,23
Del Norte County,45-64,FEMALE,1,73
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,9
Del Norte County,45-64,FEMALE,4,3
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,4
Del Norte County,45-64,FEMALE,7,19
Del Norte County,45-64,FEMALE,1,67
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,10
Del Norte County,45-64,FEMALE,4,7
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,2
Del Norte County,45-64,FEMALE,7,17
Del Norte County,45-64,FEMALE,1,69
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,5
Del Norte County,45-64,FEMALE,4,4
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,2
Del Norte County,45-64,FEMALE,7,14
Del Norte County,45-64,FEMALE,1,64
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,7
Del Norte County,45-64,FEMALE,4,8
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,4
Del Norte County,45-64,FEMALE,7,27
Del Norte County,45-64,FEMALE,1,77
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,14
Del Norte County,45-64,FEMALE,4,6
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,4
Del Norte County,45-64,FEMALE,7,19
Del Norte County,45-64,FEMALE,1,91
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,8
Del Norte County,45-64,FEMALE,4,7
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,3
Del Norte County,45-64,FEMALE,7,16
Del Norte County,45-64,FEMALE,1,85
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,5
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,1
Del Norte County,45-64,FEMALE,7,19
Del Norte County,45-64,FEMALE,1,93
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,5
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,5
Del Norte County,45-64,FEMALE,7,20
Del Norte County,45-64,FEMALE,1,80
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,5
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,4
Del Norte County,45-64,FEMALE,7,16
Del Norte County,45-64,FEMALE,1,74
Del Norte County,45-64,FEMALE,2,1
Del Norte County,45-64,FEMALE,3,15
Del Norte County,45-64,FEMALE,4,4
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,3
Del Norte County,45-64,FEMALE,7,17
Del Norte County,45-64,FEMALE,1,92
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,12
Del Norte County,45-64,FEMALE,4,6
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,7
Del Norte County,45-64,FEMALE,7,12
Del Norte County,45-64,FEMALE,1,103
Del Norte County,45-64,FEMALE,2,2
Del Norte County,45-64,FEMALE,3,12
Del Norte County,45-64,FEMALE,4,11
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,6
Del Norte County,45-64,FEMALE,7,20
Del Norte County,45-64,FEMALE,1,137
Del Norte County,45-64,FEMALE,2,2
Del Norte County,45-64,FEMALE,3,16
Del Norte County,45-64,FEMALE,4,7
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,9
Del Norte County,45-64,FEMALE,7,16
Del Norte County,45-64,FEMALE,1,124
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,12
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,6
Del Norte County,45-64,FEMALE,7,18
Del Norte County,45-64,FEMALE,1,144
Del Norte County,45-64,FEMALE,2,1
Del Norte County,45-64,FEMALE,3,13
Del Norte County,45-64,FEMALE,4,9
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,10
Del Norte County,45-64,FEMALE,7,20
Del Norte County,45-64,FEMALE,1,135
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,5
Del Norte County,45-64,FEMALE,4,5
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,5
Del Norte County,45-64,FEMALE,7,16
Del Norte County,45-64,FEMALE,1,131
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,9
Del Norte County,45-64,FEMALE,4,4
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,4
Del Norte County,45-64,FEMALE,7,17
Del Norte County,45-64,FEMALE,1,143
Del Norte County,45-64,FEMALE,2,1
Del Norte County,45-64,FEMALE,3,15
Del Norte County,45-64,FEMALE,4,3
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,5
Del Norte County,45-64,FEMALE,7,15
Del Norte County,45-64,FEMALE,1,148
Del Norte County,45-64,FEMALE,2,0
Del Norte County,45-64,FEMALE,3,12
Del Norte County,45-64,FEMALE,4,2
Del Norte County,45-64,FEMALE,5,0
Del Norte County,45-64,FEMALE,6,6
Del Norte County,45-64,FEMALE,7,22
Del Norte County,65+,FEMALE,1,154
Del Norte County,65+,FEMALE,2,1
Del Norte County,65+,FEMALE,3,18
Del Norte County,65+,FEMALE,4,6
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,7
Del Norte County,65+,FEMALE,7,10
Del Norte County,65+,FEMALE,1,160
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,21
Del Norte County,65+,FEMALE,4,4
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,7
Del Norte County,65+,FEMALE,7,9
Del Norte County,65+,FEMALE,1,147
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,13
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,5
Del Norte County,65+,FEMALE,7,13
Del Norte County,65+,FEMALE,1,127
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,12
Del Norte County,65+,FEMALE,4,7
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,3
Del Norte County,65+,FEMALE,7,17
Del Norte County,65+,FEMALE,1,142
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,1
Del Norte County,65+,FEMALE,4,5
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,3
Del Norte County,65+,FEMALE,7,5
Del Norte County,65+,FEMALE,1,143
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,7
Del Norte County,65+,FEMALE,4,5
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,6
Del Norte County,65+,FEMALE,1,119
Del Norte County,65+,FEMALE,2,1
Del Norte County,65+,FEMALE,3,9
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,8
Del Norte County,65+,FEMALE,1,134
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,11
Del Norte County,65+,FEMALE,4,3
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,4
Del Norte County,65+,FEMALE,7,12
Del Norte County,65+,FEMALE,1,108
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,6
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,1
Del Norte County,65+,FEMALE,6,6
Del Norte County,65+,FEMALE,7,6
Del Norte County,65+,FEMALE,1,122
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,4
Del Norte County,65+,FEMALE,4,4
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,1
Del Norte County,65+,FEMALE,7,8
Del Norte County,65+,FEMALE,1,118
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,5
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,3
Del Norte County,65+,FEMALE,1,105
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,2
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,6
Del Norte County,65+,FEMALE,1,90
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,5
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,3
Del Norte County,65+,FEMALE,7,5
Del Norte County,65+,FEMALE,1,91
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,4
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,4
Del Norte County,65+,FEMALE,7,5
Del Norte County,65+,FEMALE,1,96
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,4
Del Norte County,65+,FEMALE,4,3
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,4
Del Norte County,65+,FEMALE,1,72
Del Norte County,65+,FEMALE,2,1
Del Norte County,65+,FEMALE,3,2
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,3
Del Norte County,65+,FEMALE,7,3
Del Norte County,65+,FEMALE,1,60
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,3
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,3
Del Norte County,65+,FEMALE,1,66
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,9
Del Norte County,65+,FEMALE,4,3
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,4
Del Norte County,65+,FEMALE,7,5
Del Norte County,65+,FEMALE,1,65
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,6
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,2
Del Norte County,65+,FEMALE,1,47
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,2
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,1
Del Norte County,65+,FEMALE,1,53
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,4
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,5
Del Norte County,65+,FEMALE,1,46
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,1
Del Norte County,65+,FEMALE,7,2
Del Norte County,65+,FEMALE,1,42
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,1
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,2
Del Norte County,65+,FEMALE,1,36
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,1
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,28
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,2
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,39
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,1
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,2
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,25
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,18
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,17
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,3
Del Norte County,65+,FEMALE,4,1
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,1
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,14
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,1
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,18
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,2
Del Norte County,65+,FEMALE,1,13
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,1
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,4
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,1
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,1
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,1
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,2
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,1
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,1
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,65+,FEMALE,1,0
Del Norte County,65+,FEMALE,2,0
Del Norte County,65+,FEMALE,3,0
Del Norte County,65+,FEMALE,4,0
Del Norte County,65+,FEMALE,5,0
Del Norte County,65+,FEMALE,6,0
Del Norte County,65+,FEMALE,7,0
Del Norte County,0-17,MALE,1,93
Del Norte County,0-17,MALE,2,2
Del Norte County,0-17,MALE,3,11
Del Norte County,0-17,MALE,4,2
Del Norte County,0-17,MALE,5,0
Del Norte County,0-17,MALE,6,8
Del Norte County,0-17,MALE,7,29
Del Norte County,0-17,MALE,1,88
Del Norte County,0-17,MALE,2,1
Del Norte County,0-17,MALE,3,11
Del Norte County,0-17,MALE,4,4
Del Norte County,0-17,MALE,5,0
Del Norte County,0-17,MALE,6,12
Del Norte County,0-17,MALE,7,39
Del Norte County,0-17,MALE,1,110
