county,age_cat,sex,race7,pop
Alameda County,65+,FEMALE,4,53
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,3
Alameda County,65+,FEMALE,7,15
Alameda County,65+,FEMALE,1,54
Alameda County,65+,FEMALE,2,8
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,30
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,15
Alameda County,65+,FEMALE,1,9
Alameda County,65+,FEMALE,2,8
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,15
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,2
Alameda County,65+,FEMALE,1,5
Alameda County,65+,FEMALE,2,2
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,12
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,2
Alameda County,65+,FEMALE,2,1
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,5
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,1
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,2
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,2
Alameda County,65+,FEMALE,5,1
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,2
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,1
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,65+,FEMALE,1,0
Alameda County,65+,FEMALE,2,0
Alameda County,65+,FEMALE,3,0
Alameda County,65+,FEMALE,4,0
Alameda County,65+,FEMALE,5,0
Alameda County,65+,FEMALE,6,0
Alameda County,65+,FEMALE,7,0
Alameda County,0-17,MALE,1,2939
Alameda County,0-17,MALE,2,1109
Alameda County,0-17,MALE,3,51
Alameda County,0-17,MALE,4,1970
Alameda County,0-17,MALE,5,73
Alameda County,0-17,MALE,6,723
Alameda County,0-17,MALE,7,2392
Alameda County,0-17,MALE,1,2936
Alameda County,0-17,MALE,2,1094
Alameda County,0-17,MALE,3,43
Alameda County,0-17,MALE,4,1945
Alameda County,0-17,MALE,5,89
Alameda County,0-17,MALE,6,729
Alameda County,0-17,MALE,7,2409
Alameda County,0-17,MALE,1,2842
Alameda County,0-17,MALE,2,1078
Alameda County,0-17,MALE,3,37
Alameda County,0-17,MALE,4,1980
Alameda County,0-17,MALE,5,68
Alameda County,0-17,MALE,6,706
Alameda County,0-17,MALE,7,2321
Alameda County,0-17,MALE,1,2892
Alameda County,0-17,MALE,2,1071
Alameda County,0-17,MALE,3,33
Alameda County,0-17,MALE,4,2049
Alameda County,0-17,MALE,5,53
Alameda County,0-17,MALE,6,688
Alameda County,0-17,MALE,7,2391
Alameda County,0-17,MALE,1,2900
Alameda County,0-17,MALE,2,1152
Alameda County,0-17,MALE,3,33
Alameda County,0-17,MALE,4,1996
Alameda County,0-17,MALE,5,58
Alameda County,0-17,MALE,6,756
Alameda County,0-17,MALE,7,2376
Alameda County,0-17,MALE,1,2492
Alameda County,0-17,MALE,2,733
Alameda County,0-17,MALE,3,36
Alameda County,0-17,MALE,4,2447
Alameda County,0-17,MALE,5,53
Alameda County,0-17,MALE,6,639
Alameda County,0-17,MALE,7,2374
Alameda County,0-17,MALE,1,2800
Alameda County,0-17,MALE,2,759
Alameda County,0-17,MALE,3,24
Alameda County,0-17,MALE,4,2383
Alameda County,0-17,MALE,5,67
Alameda County,0-17,MALE,6,648
Alameda County,0-17,MALE,7,2711
Alameda County,0-17,MALE,1,2688
Alameda County,0-17,MALE,2,753
Alameda County,0-17,MALE,3,36
Alameda County,0-17,MALE,4,2347
Alameda County,0-17,MALE,5,65
Alameda County,0-17,MALE,6,614
Alameda County,0-17,MALE,7,2671
Alameda County,0-17,MALE,1,2917
Alameda County,0-17,MALE,2,822
Alameda County,0-17,MALE,3,26
Alameda County,0-17,MALE,4,2405
Alameda County,0-17,MALE,5,86
Alameda County,0-17,MALE,6,655
Alameda County,0-17,MALE,7,2717
Alameda County,0-17,MALE,1,2892
Alameda County,0-17,MALE,2,904
Alameda County,0-17,MALE,3,28
Alameda County,0-17,MALE,4,2339
Alameda County,0-17,MALE,5,80
Alameda County,0-17,MALE,6,658
Alameda County,0-17,MALE,7,2713
Alameda County,0-17,MALE,1,3004
Alameda County,0-17,MALE,2,940
Alameda County,0-17,MALE,3,29
Alameda County,0-17,MALE,4,2342
Alameda County,0-17,MALE,5,74
Alameda County,0-17,MALE,6,659
Alameda County,0-17,MALE,7,2718
Alameda County,0-17,MALE,1,2889
Alameda County,0-17,MALE,2,961
Alameda County,0-17,MALE,3,29
Alameda County,0-17,MALE,4,2142
Alameda County,0-17,MALE,5,77
Alameda County,0-17,MALE,6,628
Alameda County,0-17,MALE,7,2785
Alameda County,0-17,MALE,1,2849
Alameda County,0-17,MALE,2,1018
Alameda County,0-17,MALE,3,37
Alameda County,0-17,MALE,4,2103
Alameda County,0-17,MALE,5,73
Alameda County,0-17,MALE,6,639
Alameda County,0-17,MALE,7,2880
Alameda County,0-17,MALE,1,2267
Alameda County,0-17,MALE,2,1014
Alameda County,0-17,MALE,3,32
Alameda County,0-17,MALE,4,2282
Alameda County,0-17,MALE,5,64
Alameda County,0-17,MALE,6,803
Alameda County,0-17,MALE,7,3010
Alameda County,0-17,MALE,1,2073
Alameda County,0-17,MALE,2,1017
Alameda County,0-17,MALE,3,28
Alameda County,0-17,MALE,4,2273
Alameda County,0-17,MALE,5,82
Alameda County,0-17,MALE,6,816
Alameda County,0-17,MALE,7,3300
Alameda County,0-17,MALE,1,2471
Alameda County,0-17,MALE,2,1286
Alameda County,0-17,MALE,3,27
Alameda County,0-17,MALE,4,2621
Alameda County,0-17,MALE,5,95
Alameda County,0-17,MALE,6,753
Alameda County,0-17,MALE,7,3442
Alameda County,0-17,MALE,1,2537
Alameda County,0-17,MALE,2,1202
Alameda County,0-17,MALE,3,22
Alameda County,0-17,MALE,4,2672
Alameda County,0-17,MALE,5,95
Alameda County,0-17,MALE,6,765
Alameda County,0-17,MALE,7,3425
Alameda County,0-17,MALE,1,2468
Alameda County,0-17,MALE,2,1212
Alameda County,0-17,MALE,3,25
Alameda County,0-17,MALE,4,2679
Alameda County,0-17,MALE,5,84
Alameda County,0-17,MALE,6,730
Alameda County,0-17,MALE,7,3363
Alameda County,18-49,MALE,1,3078
Alameda County,18-49,MALE,2,1454
Alameda County,18-49,MALE,3,23
Alameda County,18-49,MALE,4,2923
Alameda County,18-49,MALE,5,92
Alameda County,18-49,MALE,6,784
Alameda County,18-49,MALE,7,3396
Alameda County,18-49,MALE,1,3248
Alameda County,18-49,MALE,2,1502
Alameda County,18-49,MALE,3,24
Alameda County,18-49,MALE,4,2984
Alameda County,18-49,MALE,5,85
Alameda County,18-49,MALE,6,852
Alameda County,18-49,MALE,7,3619
Alameda County,18-49,MALE,1,3090
Alameda County,18-49,MALE,2,1514
Alameda County,18-49,MALE,3,37
Alameda County,18-49,MALE,4,3205
Alameda County,18-49,MALE,5,115
Alameda County,18-49,MALE,6,840
Alameda County,18-49,MALE,7,3864
Alameda County,18-49,MALE,1,3093
Alameda County,18-49,MALE,2,1467
Alameda County,18-49,MALE,3,23
Alameda County,18-49,MALE,4,3130
Alameda County,18-49,MALE,5,112
Alameda County,18-49,MALE,6,852
Alameda County,18-49,MALE,7,3850
Alameda County,18-49,MALE,1,3073
Alameda County,18-49,MALE,2,1466
Alameda County,18-49,MALE,3,24
Alameda County,18-49,MALE,4,3126
Alameda County,18-49,MALE,5,100
Alameda County,18-49,MALE,6,861
Alameda County,18-49,MALE,7,3829
Alameda County,18-49,MALE,1,2917
Alameda County,18-49,MALE,2,1435
Alameda County,18-49,MALE,3,33
Alameda County,18-49,MALE,4,3126
Alameda County,18-49,MALE,5,104
Alameda County,18-49,MALE,6,844
Alameda County,18-49,MALE,7,3931
Alameda County,18-49,MALE,1,2984
Alameda County,18-49,MALE,2,1460
Alameda County,18-49,MALE,3,32
Alameda County,18-49,MALE,4,3168
Alameda County,18-49,MALE,5,105
Alameda County,18-49,MALE,6,864
Alameda County,18-49,MALE,7,3881
Alameda County,18-49,MALE,1,3198
Alameda County,18-49,MALE,2,1547
Alameda County,18-49,MALE,3,26
Alameda County,18-49,MALE,4,2889
Alameda County,18-49,MALE,5,111
Alameda County,18-49,MALE,6,710
Alameda County,18-49,MALE,7,3390
Alameda County,18-49,MALE,1,3231
Alameda County,18-49,MALE,2,1477
Alameda County,18-49,MALE,3,49
Alameda County,18-49,MALE,4,2771
Alameda County,18-49,MALE,5,110
Alameda County,18-49,MALE,6,689
Alameda County,18-49,MALE,7,3229
Alameda County,18-49,MALE,1,3495
Alameda County,18-49,MALE,2,1596
Alameda County,18-49,MALE,3,36
Alameda County,18-49,MALE,4,2999
Alameda County,18-49,MALE,5,124
Alameda County,18-49,MALE,6,652
Alameda County,18-49,MALE,7,3369
Alameda County,18-49,MALE,1,3604
Alameda County,18-49,MALE,2,1598
Alameda County,18-49,MALE,3,30
Alameda County,18-49,MALE,4,2973
Alameda County,18-49,MALE,5,110
Alameda County,18-49,MALE,6,671
Alameda County,18-49,MALE,7,3284
Alameda County,18-49,MALE,1,3514
Alameda County,18-49,MALE,2,1594
Alameda County,18-49,MALE,3,46
Alameda County,18-49,MALE,4,2928
Alameda County,18-49,MALE,5,124
Alameda County,18-49,MALE,6,645
Alameda County,18-49,MALE,7,3281
Alameda County,18-49,MALE,1,3816
Alameda County,18-49,MALE,2,1727
Alameda County,18-49,MALE,3,34
Alameda County,18-49,MALE,4,3059
Alameda County,18-49,MALE,5,108
Alameda County,18-49,MALE,6,609
Alameda County,18-49,MALE,7,3406
Alameda County,18-49,MALE,1,3885
Alameda County,18-49,MALE,2,1553
Alameda County,18-49,MALE,3,39
Alameda County,18-49,MALE,4,3090
Alameda County,18-49,MALE,5,110
Alameda County,18-49,MALE,6,513
Alameda County,18-49,MALE,7,3178
Alameda County,18-49,MALE,1,3643
Alameda County,18-49,MALE,2,1394
Alameda County,18-49,MALE,3,36
Alameda County,18-49,MALE,4,3060
Alameda County,18-49,MALE,5,81
Alameda County,18-49,MALE,6,499
Alameda County,18-49,MALE,7,2895
Alameda County,18-49,MALE,1,3716
Alameda County,18-49,MALE,2,1396
Alameda County,18-49,MALE,3,41
Alameda County,18-49,MALE,4,3217
Alameda County,18-49,MALE,5,82
Alameda County,18-49,MALE,6,480
Alameda County,18-49,MALE,7,3024
Alameda County,18-49,MALE,1,3760
Alameda County,18-49,MALE,2,1268
Alameda County,18-49,MALE,3,28
Alameda County,18-49,MALE,4,3105
Alameda County,18-49,MALE,5,79
Alameda County,18-49,MALE,6,476
Alameda County,18-49,MALE,7,2973
Alameda County,18-49,MALE,1,3713
Alameda County,18-49,MALE,2,1279
Alameda County,18-49,MALE,3,30
Alameda County,18-49,MALE,4,2970
Alameda County,18-49,MALE,5,100
Alameda County,18-49,MALE,6,444
Alameda County,18-49,MALE,7,2910
Alameda County,18-49,MALE,1,3691
Alameda County,18-49,MALE,2,1114
Alameda County,18-49,MALE,3,42
Alameda County,18-49,MALE,4,2751
Alameda County,18-49,MALE,5,70
Alameda County,18-49,MALE,6,391
Alameda County,18-49,MALE,7,2907
Alameda County,18-49,MALE,1,3730
Alameda County,18-49,MALE,2,1139
Alameda County,18-49,MALE,3,23
Alameda County,18-49,MALE,4,2706
Alameda County,18-49,MALE,5,97
Alameda County,18-49,MALE,6,401
Alameda County,18-49,MALE,7,3054
Alameda County,18-49,MALE,1,4049
Alameda County,18-49,MALE,2,1191
Alameda County,18-49,MALE,3,28
Alameda County,18-49,MALE,4,3004
Alameda County,18-49,MALE,5,98
Alameda County,18-49,MALE,6,434
Alameda County,18-49,MALE,7,3190
Alameda County,18-49,MALE,1,4153
Alameda County,18-49,MALE,2,1234
Alameda County,18-49,MALE,3,31
Alameda County,18-49,MALE,4,3149
Alameda County,18-49,MALE,5,106
Alameda County,18-49,MALE,6,426
Alameda County,18-49,MALE,7,3220
Alameda County,18-49,MALE,1,4077
Alameda County,18-49,MALE,2,1162
Alameda County,18-49,MALE,3,32
Alameda County,18-49,MALE,4,3165
Alameda County,18-49,MALE,5,111
Alameda County,18-49,MALE,6,433
Alameda County,18-49,MALE,7,3309
Alameda County,18-49,MALE,1,3975
Alameda County,18-49,MALE,2,1111
Alameda County,18-49,MALE,3,27
Alameda County,18-49,MALE,4,3179
Alameda County,18-49,MALE,5,105
Alameda County,18-49,MALE,6,398
Alameda County,18-49,MALE,7,3347
Alameda County,18-49,MALE,1,3745
Alameda County,18-49,MALE,2,1184
Alameda County,18-49,MALE,3,30
Alameda County,18-49,MALE,4,2935
Alameda County,18-49,MALE,5,117
Alameda County,18-49,MALE,6,392
Alameda County,18-49,MALE,7,3303
Alameda County,18-49,MALE,1,3789
Alameda County,18-49,MALE,2,1235
Alameda County,18-49,MALE,3,35
Alameda County,18-49,MALE,4,3132
Alameda County,18-49,MALE,5,111
Alameda County,18-49,MALE,6,320
Alameda County,18-49,MALE,7,3551
Alameda County,18-49,MALE,1,3322
Alameda County,18-49,MALE,2,1053
Alameda County,18-49,MALE,3,37
Alameda County,18-49,MALE,4,2887
Alameda County,18-49,MALE,5,93
Alameda County,18-49,MALE,6,347
Alameda County,18-49,MALE,7,3066
Alameda County,18-49,MALE,1,3376
Alameda County,18-49,MALE,2,1057
Alameda County,18-49,MALE,3,31
Alameda County,18-49,MALE,4,2946
Alameda County,18-49,MALE,5,84
Alameda County,18-49,MALE,6,336
Alameda County,18-49,MALE,7,3076
Alameda County,18-49,MALE,1,3176
Alameda County,18-49,MALE,2,1068
Alameda County,18-49,MALE,3,18
Alameda County,18-49,MALE,4,2881
Alameda County,18-49,MALE,5,92
Alameda County,18-49,MALE,6,319
Alameda County,18-49,MALE,7,2880
Alameda County,18-49,MALE,1,3077
Alameda County,18-49,MALE,2,1068
Alameda County,18-49,MALE,3,29
Alameda County,18-49,MALE,4,3159
Alameda County,18-49,MALE,5,84
Alameda County,18-49,MALE,6,300
Alameda County,18-49,MALE,7,2904
Alameda County,18-49,MALE,1,3423
Alameda County,18-49,MALE,2,1168
Alameda County,18-49,MALE,3,28
Alameda County,18-49,MALE,4,3359
Alameda County,18-49,MALE,5,101
Alameda County,18-49,MALE,6,293
Alameda County,18-49,MALE,7,2929
Alameda County,18-49,MALE,1,3158
Alameda County,18-49,MALE,2,1020
Alameda County,18-49,MALE,3,22
Alameda County,18-49,MALE,4,3326
Alameda County,18-49,MALE,5,75
Alameda County,18-49,MALE,6,285
Alameda County,18-49,MALE,7,2912
Alameda County,50-64,MALE,1,3154
Alameda County,50-64,MALE,2,1053
Alameda County,50-64,MALE,3,27
Alameda County,50-64,MALE,4,3378
Alameda County,50-64,MALE,5,95
Alameda County,50-64,MALE,6,275
Alameda County,50-64,MALE,7,2896
Alameda County,50-64,MALE,1,3416
Alameda County,50-64,MALE,2,1119
Alameda County,50-64,MALE,3,25
Alameda County,50-64,MALE,4,3240
Alameda County,50-64,MALE,5,88
Alameda County,50-64,MALE,6,282
Alameda County,50-64,MALE,7,2647
Alameda County,50-64,MALE,1,3764
Alameda County,50-64,MALE,2,1153
Alameda County,50-64,MALE,3,25
Alameda County,50-64,MALE,4,3182
Alameda County,50-64,MALE,5,79
Alameda County,50-64,MALE,6,274
Alameda County,50-64,MALE,7,2733
Alameda County,50-64,MALE,1,4096
Alameda County,50-64,MALE,2,1314
Alameda County,50-64,MALE,3,29
Alameda County,50-64,MALE,4,3265
Alameda County,50-64,MALE,5,95
Alameda County,50-64,MALE,6,311
Alameda County,50-64,MALE,7,2829
Alameda County,50-64,MALE,1,3851
Alameda County,50-64,MALE,2,1198
Alameda County,50-64,MALE,3,32
Alameda County,50-64,MALE,4,3038
Alameda County,50-64,MALE,5,80
Alameda County,50-64,MALE,6,266
Alameda County,50-64,MALE,7,2509
Alameda County,50-64,MALE,1,3682
Alameda County,50-64,MALE,2,1066
Alameda County,50-64,MALE,3,21
Alameda County,50-64,MALE,4,2796
Alameda County,50-64,MALE,5,81
Alameda County,50-64,MALE,6,263
Alameda County,50-64,MALE,7,2333
Alameda County,50-64,MALE,1,3659
Alameda County,50-64,MALE,2,1081
Alameda County,50-64,MALE,3,24
Alameda County,50-64,MALE,4,2590
Alameda County,50-64,MALE,5,79
Alameda County,50-64,MALE,6,275
Alameda County,50-64,MALE,7,2277
Alameda County,50-64,MALE,1,3631
Alameda County,50-64,MALE,2,1122
Alameda County,50-64,MALE,3,28
Alameda County,50-64,MALE,4,2682
Alameda County,50-64,MALE,5,73
Alameda County,50-64,MALE,6,239
Alameda County,50-64,MALE,7,2177
Alameda County,50-64,MALE,1,3942
Alameda County,50-64,MALE,2,1278
Alameda County,50-64,MALE,3,30
Alameda County,50-64,MALE,4,2774
Alameda County,50-64,MALE,5,81
Alameda County,50-64,MALE,6,220
Alameda County,50-64,MALE,7,2235
Alameda County,50-64,MALE,1,4030
Alameda County,50-64,MALE,2,1163
Alameda County,50-64,MALE,3,26
Alameda County,50-64,MALE,4,2810
Alameda County,50-64,MALE,5,79
Alameda County,50-64,MALE,6,251
Alameda County,50-64,MALE,7,1985
Alameda County,50-64,MALE,1,4005
Alameda County,50-64,MALE,2,1174
Alameda County,50-64,MALE,3,29
Alameda County,50-64,MALE,4,2929
Alameda County,50-64,MALE,5,87
Alameda County,50-64,MALE,6,264
Alameda County,50-64,MALE,7,1902
Alameda County,50-64,MALE,1,4140
Alameda County,50-64,MALE,2,1161
Alameda County,50-64,MALE,3,30
Alameda County,50-64,MALE,4,2559
Alameda County,50-64,MALE,5,83
Alameda County,50-64,MALE,6,218
Alameda County,50-64,MALE,7,1782
Alameda County,50-64,MALE,1,4253
Alameda County,50-64,MALE,2,1163
Alameda County,50-64,MALE,3,36
Alameda County,50-64,MALE,4,2400
Alameda County,50-64,MALE,5,74
Alameda County,50-64,MALE,6,241
Alameda County,50-64,MALE,7,1640
Alameda County,50-64,MALE,1,4376
Alameda County,50-64,MALE,2,1275
Alameda County,50-64,MALE,3,24
Alameda County,50-64,MALE,4,2562
Alameda County,50-64,MALE,5,75
Alameda County,50-64,MALE,6,250
Alameda County,50-64,MALE,7,1732
Alameda County,50-64,MALE,1,4163
Alameda County,50-64,MALE,2,1114
Alameda County,50-64,MALE,3,30
Alameda County,50-64,MALE,4,2414
Alameda County,50-64,MALE,5,89
Alameda County,50-64,MALE,6,210
Alameda County,50-64,MALE,7,1516
Alameda County,65+,MALE,1,4299
Alameda County,65+,MALE,2,1061
Alameda County,65+,MALE,3,24
Alameda County,65+,MALE,4,2358
Alameda County,65+,MALE,5,77
Alameda County,65+,MALE,6,207
Alameda County,65+,MALE,7,1395
Alameda County,65+,MALE,1,4083
Alameda County,65+,MALE,2,1040
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,2324
Alameda County,65+,MALE,5,66
Alameda County,65+,MALE,6,212
Alameda County,65+,MALE,7,1323
Alameda County,65+,MALE,1,3900
Alameda County,65+,MALE,2,965
Alameda County,65+,MALE,3,31
Alameda County,65+,MALE,4,2166
Alameda County,65+,MALE,5,54
Alameda County,65+,MALE,6,185
Alameda County,65+,MALE,7,1245
Alameda County,65+,MALE,1,3982
Alameda County,65+,MALE,2,986
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,2196
Alameda County,65+,MALE,5,60
Alameda County,65+,MALE,6,165
Alameda County,65+,MALE,7,1233
Alameda County,65+,MALE,1,3807
Alameda County,65+,MALE,2,910
Alameda County,65+,MALE,3,29
Alameda County,65+,MALE,4,2067
Alameda County,65+,MALE,5,56
Alameda County,65+,MALE,6,171
Alameda County,65+,MALE,7,1127
Alameda County,65+,MALE,1,3506
Alameda County,65+,MALE,2,870
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,1968
Alameda County,65+,MALE,5,44
Alameda County,65+,MALE,6,153
Alameda County,65+,MALE,7,1012
Alameda County,65+,MALE,1,3618
Alameda County,65+,MALE,2,847
Alameda County,65+,MALE,3,17
Alameda County,65+,MALE,4,1858
Alameda County,65+,MALE,5,54
Alameda County,65+,MALE,6,138
Alameda County,65+,MALE,7,904
Alameda County,65+,MALE,1,3180
Alameda County,65+,MALE,2,711
Alameda County,65+,MALE,3,23
Alameda County,65+,MALE,4,1750
Alameda County,65+,MALE,5,52
Alameda County,65+,MALE,6,121
Alameda County,65+,MALE,7,769
Alameda County,65+,MALE,1,3323
Alameda County,65+,MALE,2,845
Alameda County,65+,MALE,3,14
Alameda County,65+,MALE,4,1817
Alameda County,65+,MALE,5,64
Alameda County,65+,MALE,6,130
Alameda County,65+,MALE,7,762
Alameda County,65+,MALE,1,3118
Alameda County,65+,MALE,2,755
Alameda County,65+,MALE,3,12
Alameda County,65+,MALE,4,1663
Alameda County,65+,MALE,5,48
Alameda County,65+,MALE,6,106
Alameda County,65+,MALE,7,731
Alameda County,65+,MALE,1,3135
Alameda County,65+,MALE,2,620
Alameda County,65+,MALE,3,22
Alameda County,65+,MALE,4,1531
Alameda County,65+,MALE,5,47
Alameda County,65+,MALE,6,133
Alameda County,65+,MALE,7,679
Alameda County,65+,MALE,1,3187
Alameda County,65+,MALE,2,709
Alameda County,65+,MALE,3,13
Alameda County,65+,MALE,4,1377
Alameda County,65+,MALE,5,27
Alameda County,65+,MALE,6,83
Alameda County,65+,MALE,7,616
Alameda County,65+,MALE,1,2521
Alameda County,65+,MALE,2,477
Alameda County,65+,MALE,3,16
Alameda County,65+,MALE,4,1165
Alameda County,65+,MALE,5,35
Alameda County,65+,MALE,6,80
Alameda County,65+,MALE,7,508
Alameda County,65+,MALE,1,2345
Alameda County,65+,MALE,2,438
Alameda County,65+,MALE,3,17
Alameda County,65+,MALE,4,1122
Alameda County,65+,MALE,5,23
Alameda County,65+,MALE,6,69
Alameda County,65+,MALE,7,477
Alameda County,65+,MALE,1,2053
Alameda County,65+,MALE,2,457
Alameda County,65+,MALE,3,9
Alameda County,65+,MALE,4,930
Alameda County,65+,MALE,5,34
Alameda County,65+,MALE,6,69
Alameda County,65+,MALE,7,455
Alameda County,65+,MALE,1,2038
Alameda County,65+,MALE,2,402
Alameda County,65+,MALE,3,12
Alameda County,65+,MALE,4,880
Alameda County,65+,MALE,5,21
Alameda County,65+,MALE,6,64
Alameda County,65+,MALE,7,327
Alameda County,65+,MALE,1,1608
Alameda County,65+,MALE,2,323
Alameda County,65+,MALE,3,10
Alameda County,65+,MALE,4,799
Alameda County,65+,MALE,5,33
Alameda County,65+,MALE,6,50
Alameda County,65+,MALE,7,335
Alameda County,65+,MALE,1,1369
Alameda County,65+,MALE,2,303
Alameda County,65+,MALE,3,8
Alameda County,65+,MALE,4,743
Alameda County,65+,MALE,5,14
Alameda County,65+,MALE,6,38
Alameda County,65+,MALE,7,294
Alameda County,65+,MALE,1,1288
Alameda County,65+,MALE,2,281
Alameda County,65+,MALE,3,16
Alameda County,65+,MALE,4,747
Alameda County,65+,MALE,5,16
Alameda County,65+,MALE,6,27
Alameda County,65+,MALE,7,277
Alameda County,65+,MALE,1,1068
Alameda County,65+,MALE,2,258
Alameda County,65+,MALE,3,1
Alameda County,65+,MALE,4,698
Alameda County,65+,MALE,5,9
Alameda County,65+,MALE,6,31
Alameda County,65+,MALE,7,264
Alameda County,65+,MALE,1,990
Alameda County,65+,MALE,2,213
Alameda County,65+,MALE,3,3
Alameda County,65+,MALE,4,657
Alameda County,65+,MALE,5,11
Alameda County,65+,MALE,6,30
Alameda County,65+,MALE,7,224
Alameda County,65+,MALE,1,769
Alameda County,65+,MALE,2,182
Alameda County,65+,MALE,3,3
Alameda County,65+,MALE,4,547
Alameda County,65+,MALE,5,8
Alameda County,65+,MALE,6,28
Alameda County,65+,MALE,7,184
Alameda County,65+,MALE,1,746
Alameda County,65+,MALE,2,188
Alameda County,65+,MALE,3,6
Alameda County,65+,MALE,4,503
Alameda County,65+,MALE,5,8
Alameda County,65+,MALE,6,22
Alameda County,65+,MALE,7,198
Alameda County,65+,MALE,1,632
Alameda County,65+,MALE,2,121
